;ID PDC local;Statut du Point de charge;Arrondissement;ID Station local;ID Station itinerance;Nom station;Code INSEE commune;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions dacces;Adresse station;Coordonnees geographiques;Gratuite;Paiement e  lacte;Paiement CB;Paiement autres;Reservation;Observations;SIREN amenageur;Contact amenageur;Nom amenageur;Nom operateur;Contact operateur;Telephone operateur;Nom enseigne;Tarification;ID PDC itinerance;Date mise en service;Accessibilite PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Prise type EF;Prise type 2;Prise type Combo CCS;Prise type Chademo;Prise type Autre;Prise type 3;Numero point livraison electricite;Horaires;Raccordement
344;FR*V75*EPX15*12*6;En service;15e Arrondissement;FR*V75*PPX15*12;FRV75PPX1512;Paris | Rue Paul Barruel 44;75115.0;Voirie;6;23/09/2021;Acces libre;44 Rue Paul Barruel 75015 Paris;48.837364,2.3059905;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15126;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7419681520239.0;24-juil;Direct
345;FR*V75*EPX15*17*4;En service;15e Arrondissement;FR*V75*PPX15*17;FRV75PPX1517;Paris | Avenue de Suffren 112;75115.0;Voirie;6;23/09/2021;Acces libre;112 Avenue de Suffren 75015 Paris;48.848923,2.3045475;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15174;09/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7458755326326.0;24-juil;Direct
346;FR*V75*EPX15*17*2;En service;15e Arrondissement;FR*V75*PPX15*17;FRV75PPX1517;Paris | Avenue de Suffren 112;75115.0;Voirie;6;23/09/2021;Acces libre;112 Avenue de Suffren 75015 Paris;48.848923,2.3045475;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15172;09/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7458755326326.0;24-juil;Direct
347;FR*V75*EPX16*08*1;En service;16e Arrondissement;FR*V75*PPX16*08;FRV75PPX1608;Paris | Avenue Theophile Gauthier 14;75116.0;Voirie;6;23/09/2021;Acces libre;14 Avenue Theophile Gauthier 75016 Paris;48.850754,2.2739246;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16081;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7457018712006.0;24-juil;Direct
348;FR*V75*EPX16*08*3;En service;16e Arrondissement;FR*V75*PPX16*08;FRV75PPX1608;Paris | Avenue Theophile Gauthier 14;75116.0;Voirie;6;23/09/2021;Acces libre;14 Avenue Theophile Gauthier 75016 Paris;48.850754,2.2739246;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16083;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7457018712006.0;24-juil;Direct
349;FR*V75*EPX18*02*4;En service;18e Arrondissement;FR*V75*PPX18*02;FRV75PPX1802;Paris | Rue Henri Huchard 48;75118.0;Voirie;6;23/09/2021;Acces libre;48 Rue Henri Huchard 75018 Paris;48.89919,2.330375;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18024;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7505933332523.0;24-juil;Direct
350;FR*V75*EPX16*10*4;En service;16e Arrondissement;FR*V75*PPX16*10;FRV75PPX1610;Paris | Avenue de Versailles  53;75116.0;Voirie;5;23/09/2021;Acces libre;53 Avenue de Versailles 75016 Paris;48.847862,2.2745266;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16104;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7441533907232.0;24-juil;Direct
351;FR*V75*EPX19*03*6;En service;19e Arrondissement;FR*V75*PPX19*03;FRV75PPX1903;Paris | Rue Jacques Duchesne 1;75119.0;Voirie;6;23/09/2021;Acces libre;1 Rue Jacques Duchesne 75019 Paris;48.898933,2.3740363;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19036;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7549927542337.0;24-juil;Direct
352;;En test;09e Arrondissement;FR*V75*PPX09*04;FRV75PPX0904;Paris | Rue Victor Masse 35;75109.0;Voirie;0;23/09/2021;Acces libre;35 Rue Victor Masse 75009 Paris;48.88109,2.336666;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;;;;;;;;;;;;;;24-juil;Direct
353;FR*V75*EPX01*04*5;En service;Paris centre;FR*V75*PPX01*04;FRV75PPX0104;Paris | Rue des Pyramides 12;75101.0;Voirie;6;23/09/2021;Acces libre;12 Rue des Pyramides 75001 Paris;48.86486,2.3329713;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX01045;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7165557087450.0;24-juil;Direct
354;FR*V75*EPX02*04*4;En test;10e Arrondissement;FR*V75*PPX02*04;FRV75PPX0204;Paris | Boulevard Bonne Nouvelle 21;75102.0;Voirie;4;23/09/2021;Acces libre;21 Boulevard Bonne Nouvelle 75002 Paris;48.8703,2.349722;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX02044;;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7115774164047.0;24-juil;Direct
355;FR*V75*EPX02*06*5;En service;Paris centre;FR*V75*PPX02*06;FRV75PPX0206;Paris | Rue de la Paix 24;75102.0;Voirie;5;12/04/2022;Acces libre;24 Rue de la Paix 75002 Paris;48.869926,2.3320835;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX02065;27/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7162228577968.0;24-juil;Direct
356;FR*V75*EPX03*03*1;En service;Paris centre;FR*V75*PPX03*03;FRV75PPX0303;Paris | Boulevard Beaumarchais 87;75103.0;Voirie;6;22/04/2022;Acces libre;87 Boulevard Beaumarchais 75003 Paris;48.858967,2.36738;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX03031;22/04/2022;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7116208317412.0;24-juil;Direct
357;FR*V75*EPX08*11*4;En service;08e Arrondissement;FR*V75*PPX08*11;FRV75PPX0811;Paris | Rue la Boetie 37;75108.0;Voirie;5;11/03/2022;Acces libre;37 Rue la Boetie 75008 Paris;48.8737,2.314663;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08114;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7591750987593.0;24-juil;Direct
358;FR*V75*EPX08*13*1;En service;08e Arrondissement;FR*V75*PPX08*13;FRV75PPX0813;Paris | Rue FraneCois 1er 38;75108.0;Voirie;6;23/09/2021;Acces libre;38 Rue FraneCois 1er 75008 Paris;48.86821,2.3046348;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08131;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7454992663469.0;24-juil;Direct
359;FR*V75*EPX10*06*2;En service;10e Arrondissement;FR*V75*PPX10*06;FRV75PPX1006;Paris | Rue du Buisson Saint Louis 2;75110.0;Voirie;5;12/04/2022;Acces libre;2 Rue du Buisson Saint Louis 75010 Paris;48.87179,2.372482;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX10062;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7125325539031.0;24-juil;Direct
360;FR*V75*EPX09*06*3;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109.0;Voirie;6;23/09/2021;Acces libre;13 Rue du conservatoire 75009 Paris;48.87359,2.3466527;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX09063;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7125036102430.0;24-juil;Direct
361;FR*V75*EPX12*10*5;En service;12e Arrondissement;FR*V75*PPX12*10;FRV75PPX1210;Paris | Avenue emile Laurent 1;75112.0;Voirie;7;23/09/2021;Acces libre;1 Avenue emile Laurent 75012 Paris;48.84071,2.409631;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12105;25/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7219392078082.0;24-juil;Direct
362;FR*V75*EPX13*07*3;En service;13e Arrondissement;FR*V75*PPX13*07;FRV75PPX1307;Paris | Rue Bobillot 16;75113.0;Voirie;6;23/09/2021;Acces libre;16 Rue Bobillot 75013 Paris;48.82958,2.3537664;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13073;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7309117127304.0;24-juil;Direct
363;FR*V75*EPX14*05*1;En service;14e Arrondissement;FR*V75*PPX14*05;FRV75PPX1405;Paris | Rue Boulard 1;75114.0;Voirie;6;23/09/2021;Acces libre;1 Rue Boulard 75014 Paris;48.834854,2.3297832;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14051;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7317366042429.0;24-juil;Direct
364;FR*V75*EPX13*10*3;En service;13e Arrondissement;FR*V75*PPX13*10;FRV75PPX1310;Paris | Rue Fernand Braudel 21;75113.0;Voirie;4;23/09/2021;Acces libre;21 Rue Fernand Braudel 75013 Paris;48.83623,2.3724644;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13103;06/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7383212641627.0;24-juil;Direct
365;FR*V75*EPX13*10*1;En service;13e Arrondissement;FR*V75*PPX13*10;FRV75PPX1310;Paris | Rue Fernand Braudel 21;75113.0;Voirie;4;23/09/2021;Acces libre;21 Rue Fernand Braudel 75013 Paris;48.83623,2.3724644;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13101;06/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7383212641627.0;24-juil;Direct
366;FR*V75*EPX19*06*1;En service;19e Arrondissement;FR*V75*PPX19*06;FRV75PPX1906;Paris | Rue Adolphe Mille 8;75119.0;Voirie;6;23/09/2021;Acces libre;8 Rue Adolphe Mille 75019 Paris;48.8886,2.3888;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19061;03/11/2021;Reserve PMR;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7570477471288.0;24-juil;Direct
367;FR*V75*EPX18*06*3;En service;18e Arrondissement;FR*V75*PPX18*06;FRV75PPX1806;Paris | Rue Marcadet 150;75118.0;Voirie;7;23/09/2021;Acces libre;150 Rue Marcadet 75018 Paris;48.8913,2.3385;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18063;05/08/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7576845054524.0;24-juil;Direct
368;FR*V75*EPX15*21*1;En service;15e Arrondissement;FR*V75*PPX15*21;FRV75PPX1521;Paris | Rue Jean Sicard 1;75115.0;Voirie;7;23/09/2021;Acces libre;1 Rue Jean Sicard 75015 Paris;48.8287,2.2989;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15211;11/08/2021;Reserve PMR;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7427206845253.0;24-juil;Direct
369;FR*V75*EPX15*24*2;En service;15e Arrondissement;FR*V75*PPX15*24;FRV75PPX1524;Paris | Boulevard de Grenelle 139;75115.0;Voirie;6;23/09/2021;Acces libre;139 Boulevard de Grenelle 75015 Paris;48.8483,2.301;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15242;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7467293676489.0;24-juil;Direct
370;FR*V75*EPX16*12*3;En service;16e Arrondissement;FR*V75*PPX16*12;FRV75PPX1612;Paris | Avenue Mozart 68;75116.0;Voirie;6;23/09/2021;Acces libre;68 Avenue Mozart 75016 Paris;48.8534,2.2685;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16123;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7465412345108.0;24-juil;Direct
371;FR*V75*EPX15*27*3;En service;15e Arrondissement;FR*V75*PPX15*27;FRV75PPX1527;Paris | Rue Beaugrenelle 4;75115.0;Voirie;6;23/09/2021;Acces libre;4 Rue Beaugrenelle 75015 Paris;48.8479,2.2847;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15273;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7437626527299.0;24-juil;Direct
372;FR*V75*EPX15*27*4;En service;15e Arrondissement;FR*V75*PPX15*27;FRV75PPX1527;Paris | Rue Beaugrenelle 4;75115.0;Voirie;6;23/09/2021;Acces libre;4 Rue Beaugrenelle 75015 Paris;48.8479,2.2847;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15274;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7437626527299.0;24-juil;Direct
373;FR*V75*EPX16*16*6;En service;16e Arrondissement;FR*V75*PPX16*16;FRV75PPX1616;Paris | Avenue Georges Mandel 1;75116.0;Voirie;6;23/09/2021;Acces libre;1 Avenue Georges Mandel 75016 Paris;48.863,2.2858;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16166;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7419392084718.0;24-juil;Direct
374;FR*V75*EPX16*15*1;En service;16e Arrondissement;FR*V75*PPX16*15;FRV75PPX1615;Paris | Boulevard emile Augier 20;75116.0;Voirie;6;23/09/2021;Acces libre;20 Boulevard emile Augier 75016 Paris;48.8603,2.274;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16151;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7467293676602.0;24-juil;Direct
375;FR*V75*EPX16*15*6;En service;16e Arrondissement;FR*V75*PPX16*15;FRV75PPX1615;Paris | Boulevard emile Augier 20;75116.0;Voirie;6;23/09/2021;Acces libre;20 Boulevard emile Augier 75016 Paris;48.8603,2.274;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16156;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7467293676602.0;24-juil;Direct
376;FR*V75*EPX17*07*5;En service;17e Arrondissement;FR*V75*PPX17*07;FRV75PPX1707;Paris | Rue Marguerite Long 11;75117.0;Voirie;6;23/09/2021;Acces libre;11 Rue Marguerite Long 75017 Paris;48.8914,2.304;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17075;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7567583114372.0;24-juil;Direct
377;FR*V75*EPX17*11*1;En service;17e Arrondissement;FR*V75*PPX17*11;FRV75PPX1711;Paris | Rue de Courcelles 210;75117.0;Voirie;6;23/09/2021;Acces libre;210 Rue de Courcelles 75017 Paris;48.8867,2.2955;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17111;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7549203954828.0;24-juil;Direct
